True News,Count,Percentage,Precision,Recall,F1,Accuracy,,,,,,,,,,,,,,,Fake News,Count,Percentage,Precision,Recall,F1,Accuracy,Unknow,Count,Percentage,,,,
0.5741000000000458,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5740000000000458,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5739000000000458,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5738000000000458,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5737000000000458,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5736000000000459,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5735000000000459,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5734000000000459,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5733000000000459,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5732000000000459,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5731000000000459,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5730000000000459,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5729000000000459,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5728000000000459,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5727,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5726,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5725,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5724,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5723,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5722,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5721,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.572,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5719,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5718,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5717000000000461,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5716000000000461,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5715000000000461,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5714000000000461,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5713000000000461,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5712000000000461,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5711000000000461,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5710000000000461,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5709000000000461,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5708000000000462,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5707000000000462,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5706000000000462,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5705000000000462,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5704000000000462,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5703000000000462,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5702000000000462,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5701000000000462,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5700000000000462,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5699000000000463,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5698000000000463,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5697000000000463,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5696000000000463,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5695000000000463,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5694000000000463,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5693000000000463,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5692000000000463,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5691000000000463,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5690000000000464,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5689000000000464,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5688000000000464,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5687000000000464,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5686000000000464,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5685000000000464,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5684000000000464,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5683000000000464,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5682000000000464,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5681000000000465,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5680000000000465,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5679000000000465,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5678000000000465,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5677000000000465,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5676000000000465,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5675000000000465,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5674000000000465,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5673000000000465,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5672000000000466,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5671000000000466,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5670000000000466,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5669000000000466,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5668000000000466,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5667000000000466,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5666000000000466,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5665000000000466,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5664000000000466,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5663000000000467,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5662000000000467,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5661000000000467,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5660000000000467,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5659000000000467,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5658000000000467,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5657000000000467,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5656000000000467,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5655000000000467,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5654000000000468,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5653000000000468,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5652000000000468,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5651000000000468,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5650000000000468,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5649000000000468,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5648000000000468,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5647000000000468,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5646000000000468,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5645000000000469,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5644000000000469,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5643000000000469,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5642000000000469,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5641000000000469,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5640000000000469,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5639000000000469,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5638000000000469,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5637000000000469,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5636,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5635,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5634,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5633,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5632,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5631,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.563,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5629,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5628,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5627,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5626000000000471,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5625000000000471,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5624000000000471,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5623000000000471,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5622000000000471,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5621000000000471,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5620000000000471,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5619000000000471,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5618000000000472,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5617000000000472,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5616000000000472,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5615000000000472,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5614000000000472,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5613000000000472,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5612000000000472,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5611000000000472,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5610000000000472,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5609000000000472,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5608000000000473,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5607000000000473,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5606000000000473,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5605000000000473,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
0.5604000000000473,167,2.22%,100.00%,3.90%,7.51%,100.00%,,,,,,,,,,,,,,,0.99,7460,99.37%,50.47%,100.00%,67.08%,50.47%,不确定,0,0.00%,--,--,--,--
